id,lat,lon
1012,50.4044268,8.0660194
1013,49.5316869,8.066059
1014,52.3908284,8.0662223
1015,50.6123499,8.0686866
1016,50.3837382,8.0703355
1017,50.3811162,8.070727
1018,50.4095886,8.0716524
1019,50.3980054,8.0768973
1020,50.394731,8.0779571
1021,53.0934986,8.0798156
1022,49.5635818,8.0815243
1023,50.149094,8.0820858
1024,48.2779918,8.0842249
1025,50.816319,8.0868867
1026,53.5285313,8.0881861
1027,47.9141834,8.0927179
1028,53.5273718,8.0932331
1029,53.5668212,8.0983301
1030,50.0022731,8.1093674
1031,52.5431408,8.1129852
1032,52.5365863,8.1138995
1033,50.63361,8.11667
1034,49.2114554,8.1194061
1035,50.056159,8.1195675
1036,48.7062276,8.1269619
1037,52.5915029,8.1275807
1038,50.0016163,8.1294222
1039,51.5684199,8.1296385
1040,48.7526168,8.1301309
1041,52.3074728,8.1302459
1042,51.547397,8.133195
1043,51.5485789,8.1337196
1044,53.3944922,8.135801
1045,50.4692853,8.1373837
1046,50.4677207,8.137604
1047,49.8396901,8.1416197
1048,49.2111928,8.1439438
1049,51.556299,8.1455505
1050,52.0397189,8.1468676
1051,52.039252,8.1471994
1052,52.0438727,8.1495219
1053,50.7714676,8.1520928
1054,49.2703888,8.1523762
1055,49.3459767,8.1530451
1056,49.269767,8.1534195
1057,50.1383471,8.1545093
1058,48.4733188,8.1564524
1059,52.156405,8.1565199
1060,51.5534459,8.1582324
1061,49.3401527,8.1589318
1062,50.7616175,8.1593278
1063,49.3397106,8.1598361
1064,48.7643785,8.1694524
1065,47.8217385,8.1720056
1066,52.2326819,8.1742346
1067,52.3807449,8.1749352
1068,49.8428499,8.1749855
1069,48.2859652,8.1777564
1070,49.4641766,8.1778516
1071,48.7777154,8.1778556
1072,49.5087804,8.1796197
1073,50.1528361,8.1804061
1074,47.6141829,8.1827061
1075,48.81049,8.1844067
1076,50.4995157,8.1847448
1077,49.5541333,8.1856327
1078,49.4632467,8.1865622
1079,49.4717642,8.1933825
1080,48.7882576,8.1944193
1081,48.8112723,8.1952274
1082,52.1029056,8.1971007
1083,47.8731306,8.1976183
1084,49.9095138,8.1984521
1085,52.5911626,8.2000355
1086,50.2266432,8.2006505
1087,48.8387887,8.2018159
1088,51.2504541,8.2029167
1089,48.8494199,8.2038201
1090,50.0514171,8.2050407
1091,52.3721423,8.2071464
1092,49.6510062,8.2087307
1093,49.0853039,8.2102869
1094,50.1704705,8.2116235
1095,48.862504,8.2148379
1096,51.8307882,8.2148383
1097,51.8310534,8.2148598
1098,52.8117278,8.2160042
1099,50.0821466,8.2163518
1100,52.8108464,8.2175027
1101,50.0785313,8.2194526
1102,53.0407909,8.2204782
1103,53.0458538,8.2208817
1104,52.5872058,8.2221283
1105,49.2402107,8.2225204
1106,50.0666638,8.2225376
1107,53.1648976,8.2252237
1108,50.0701027,8.227347
1109,48.2137832,8.2274469
1110,48.7706815,8.2284426
1111,47.6107908,8.2302693
1112,50.0476052,8.2312386
1113,51.8830844,8.2327859
1114,50.3013898,8.2348952
1115,50.3004427,8.2367948
1116,48.1365327,8.236931
1117,48.1390153,8.2377519
1118,53.1266474,8.239838
1119,51.955206,8.2412909
1120,51.7337184,8.2479385
1121,50.0621058,8.2525982
1122,50.2133291,8.2545215
1123,48.7498464,8.2545509
1124,50.2240242,8.2545988
1125,48.8595611,8.2554343
1126,49.9977114,8.2566132
1127,50.490334,8.2584755
1128,50.0722527,8.2587609
1129,50.070409,8.2591923
1130,50.3013175,8.2621951
1131,47.6273637,8.2627306
1132,53.1695397,8.2628384
1133,53.2304507,8.2646715
1134,50.5162103,8.2659561
1135,49.987682,8.2661362
1136,49.9875937,8.267046
1137,53.1116984,8.2678141
1138,48.8849122,8.2692548
1139,49.9717356,8.2713588
1140,51.1451337,8.2716003
1141,50.0809358,8.2747735
1142,50.0802877,8.2751285
1143,50.749844,8.2768671
1144,50.7493821,8.2769455
1145,53.1051974,8.27788
1146,53.3868795,8.2783141
1147,50.4811116,8.2799181
1148,51.3529553,8.2814202
1149,47.6347443,8.2838214
1150,50.4820446,8.2844067
1151,50.0177319,8.2866336
1152,50.0203027,8.2898094
1153,49.6467885,8.2903761
1154,51.1583757,8.2914347
1155,50.0078492,8.2918908
1156,49.6458638,8.2929221
1157,50.7689599,8.2934672
1158,50.687468,8.2939522
1159,50.007868,8.2958557
1160,50.132937,8.2974285
1161,52.3860742,8.3087218
1162,48.4713782,8.3095935
1163,51.1661622,8.3099183
1164,48.8011548,8.3110943
1165,50.0543399,8.3114275
1166,50.0553277,8.3121109
1167,49.5439826,8.3121365
1168,51.1849381,8.3137734
1169,49.9968967,8.3141702
1170,49.9637016,8.3144989
1171,50.9975,8.31723
1172,51.7898673,8.3203733
1173,50.6545409,8.3220088
1174,50.6466972,8.3316457
1175,49.9558407,8.3329066
1176,48.9870633,8.3331082
1177,48.9872876,8.3332714
1178,49.95622,8.3335422
1179,49.2707244,8.3357807
1180,50.0567287,8.3393327
1181,49.4116184,8.3400513
1182,49.4092542,8.3413401
1183,51.6457157,8.3433419
1184,51.6528135,8.3435311
1185,48.1266774,8.3439123
1186,50.0139731,8.3454348
1187,50.1394087,8.3461601
1188,47.6415698,8.3465772
1189,47.888419,8.3478553
1190,49.5515655,8.3481663
1191,49.6686242,8.3486757
1192,48.2915148,8.3519439
1193,49.7662444,8.3520225
1194,52.1914782,8.3544175
1195,49.8607416,8.3572926
1196,49.0109302,8.3574251
1197,48.6804033,8.3591945
1198,47.8861969,8.3612893
1199,51.8319614,8.3631715
1200,52.4951113,8.3639883
1201,51.9127207,8.3673877
1202,51.894974,8.367625
1203,49.6313388,8.3688704
1204,51.8960036,8.3691732
1205,48.9514887,8.3716723
1206,49.2278336,8.371702
1207,48.9911275,8.3769786
1208,48.2316929,8.3822476
1209,51.0415067,8.3866932
1210,51.9113504,8.3884698
1211,50.297911,8.3885667
1212,51.9223923,8.3999062
1213,48.4684872,8.4058653
1214,50.027402,8.4059913
1215,49.5151773,8.4061187
1216,48.9575254,8.4065436
1217,52.3167939,8.4084906
1218,50.698316,8.4089357
1219,49.0102605,8.4090038
1220,48.9965084,8.4100536
1221,49.2993713,8.4105473
1222,52.0091561,8.4138192
1223,48.1049832,8.4156611
1224,48.5919844,8.4183101
1225,48.2330687,8.4205002
1226,49.450057,8.4233052
1227,49.9969486,8.4241335
1228,48.4658135,8.424633
1229,50.9294185,8.4270017
1230,48.999332,8.428066
1231,49.4844889,8.4288057
1232,49.9946659,8.4291432
1233,49.4573162,8.4318182
1234,48.4635486,8.4331594
1235,50.0478408,8.4344345
1236,50.9298661,8.4350953
1237,49.0151979,8.4353921
1238,49.4636471,8.4363925
1239,48.4656473,8.4364598
1240,49.0046139,8.4388317
1241,49.481561,8.4393541
1242,47.7366087,8.4422571
1243,49.0053384,8.4456015
1244,49.6409775,8.4495364
1245,50.0574827,8.4498027
1246,53.4777599,8.4505958
1247,50.0568361,8.4507455
1248,50.890059,8.4532968
1249,53.2332446,8.455138
1250,50.0155331,8.4565988
1251,50.0151856,8.4572339
1252,48.0708081,8.4573713
1253,51.9672667,8.4593894
1254,49.0202643,8.459433
1255,50.3826552,8.4608659
1256,51.1573536,8.4627397
1257,49.6949323,8.4653333
1258,48.0688715,8.467677
1259,49.5107617,8.4699147
1260,50.1791898,8.4759714
1261,51.9799708,8.4771749
1262,50.0718455,8.4774449
1263,49.6454932,8.4778975
1264,49.4804753,8.4794351
1265,50.1214578,8.4818663
1266,51.3545866,8.4830411
1267,49.8731982,8.4838695
1268,49.4681037,8.4840793
1269,49.9298162,8.4859109
1270,51.5936326,8.4861054
1271,52.3076163,8.4871201
1272,49.8548933,8.4873797
1273,49.4757846,8.4882482
1274,49.4973038,8.4883312
1275,52.6112536,8.4902226
1276,49.4994962,8.495917
1277,49.9380072,8.4961833
1278,51.303,8.49869
1279,51.6355421,8.5000981
1280,48.2237191,8.5003372
1281,49.5040864,8.5013435
1282,53.1909218,8.5016956
1283,49.906671,8.5031135
1284,51.6358857,8.5054365
1285,47.9605072,8.5107316
1286,51.6310655,8.5128929
1287,49.9035415,8.5235913
1288,49.43834,8.5241034
1289,48.030964,8.5264901
1290,53.0891585,8.5290719
1291,49.5119446,8.5296885
1292,53.1943084,8.5320758
1293,50.5848943,8.5324066
1294,50.3401001,8.5348458
1295,49.3304852,8.5362277
1296,49.4745845,8.5369348
1297,50.9049087,8.5370576
1298,48.0452951,8.537755
1299,50.8463069,8.5415256
1300,50.1181155,8.541759
1301,50.3333231,8.5418969
1302,52.0327969,8.5421423
1303,49.3302308,8.542275
1304,49.3305482,8.542436
1305,50.8834292,8.5429109
1306,50.1197241,8.5438862
1307,49.4130169,8.5457758
1308,49.0800441,8.5488857
1309,48.9824799,8.5499998
1310,49.1414766,8.5529372
1311,49.5204925,8.5543745
1312,49.1482212,8.5546602
1313,47.8461178,8.5553574
1314,52.0329003,8.5565586
1315,52.1929842,8.5569255
1316,49.0920521,8.5578035
1317,52.0031108,8.5590393
1318,50.0490338,8.5614028
1319,51.9422675,8.5616474
1320,50.0499354,8.5622264
1321,51.7615383,8.5633684
1322,49.1212531,8.563952
1323,52.0030928,8.5640413
1324,49.3217794,8.5672626
1325,49.1631697,8.5689843
1326,48.1683423,8.5690386
1327,49.1607382,8.5690938
1328,53.0181684,8.5700206
1329,48.9531996,8.570885
1330,49.1374053,8.5723158
1331,52.041203,8.5723317
1332,49.1225879,8.5725355
1333,49.528187,8.5740426
1334,52.1909508,8.5756867
1335,49.3166969,8.5766891
1336,50.1426684,8.5769547
1337,49.8105714,8.5777839
1338,48.2861256,8.5779251
1339,49.8139644,8.5785148
1340,49.9837057,8.579173
1341,50.123806,8.579303
1342,51.9566854,8.5796001
1343,50.1429436,8.5800957
1344,49.4451804,8.5804579
1345,53.5515348,8.5814165
1346,52.0497684,8.5873388
1347,53.5273818,8.5894234
1348,52.5480397,8.589761
1349,48.0851425,8.590752
1350,49.7461123,8.590774
1351,49.8079956,8.5907852
1352,51.92667,8.59167
1353,53.5184065,8.5919395
1354,49.7470465,8.5919628
1355,51.6678566,8.5920571
1356,50.2371794,8.5926123
1357,48.1981387,8.5935996
1358,51.9963785,8.5937911
1359,51.9961505,8.5947621
1360,53.5650222,8.5948176
1361,52.3019149,8.5964802
1362,49.6729334,8.596681
1363,49.6735073,8.5979927
1364,53.572782,8.5982117
1365,53.5943484,8.5983603
1366,53.5707149,8.5986659
1367,50.1346857,8.5995744
1368,53.5504375,8.5999832
1369,51.6711963,8.600064
1370,50.1554205,8.6013269
1371,49.6718484,8.6021932
1372,49.0151335,8.6022551
1373,49.6903495,8.6042212
1374,48.1110126,8.6045082
1375,51.2938827,8.6047343
1376,50.1000214,8.6050094
1377,50.5617847,8.6062706
1378,50.5290461,8.6064405
1379,52.0674124,8.6084074
1380,49.5424581,8.6087184
1381,49.9474217,8.6091558
1382,49.9470742,8.6092534
1383,48.0347883,8.6099917
1384,49.2604783,8.6106764
1385,49.6442976,8.6116515
1386,50.1157048,8.612055
1387,54.3237508,8.6123051
1388,51.6741169,8.6129585
1389,53.5287889,8.6155001
1390,52.3317842,8.6159233
1391,51.1183721,8.6159716
1392,49.7070032,8.6177383
1393,53.18221,8.6208785
1394,53.1823419,8.6208909
1395,53.1823365,8.6210518
1396,48.2061135,8.6226882
1397,53.5711581,8.6228564
1398,52.9768719,8.6233449
1399,49.6441115,8.6236483
1400,50.1195271,8.6247108
1401,50.0841811,8.6247768
1402,48.2059463,8.6251331
1403,52.3095065,8.6252861
1404,50.1017435,8.6264932
1405,51.6785092,8.6266784
1406,49.220385,8.6273494
1407,53.1825593,8.6278973
1408,49.8150761,8.627909
1409,53.5824386,8.6279566
1410,49.3508969,8.6306123
1411,49.8847555,8.6311635
1412,49.349254,8.6319508
1413,49.4075384,8.634712
1414,52.2694674,8.6353922
1415,52.7958099,8.6355151
1416,49.3019165,8.6362369
1417,48.3671037,8.6366297
1418,49.5479661,8.6368659
1419,49.5075998,8.6372629
1420,49.5927423,8.6387937
1421,49.5930266,8.6388104
1422,49.5476423,8.6391544
1423,49.8715388,8.6391894
1424,47.9235133,8.640722
1425,49.08815,8.64152
1426,49.6372773,8.6416331
1427,49.8540121,8.6419863
1428,49.8796515,8.6443997
1429,49.3004386,8.6451647
1430,48.8724601,8.6453355
1431,52.8050188,8.6475066
1432,49.4109645,8.6489329
1433,49.9922709,8.649491
1434,53.1743636,8.6520393
1435,48.8791665,8.6525854
1436,49.2233685,8.6535514
1437,50.5400937,8.654009
1438,49.8688868,8.6544097
1439,48.9038338,8.6552468
1440,49.2937367,8.6555569
1441,53.0304714,8.6555907
1442,49.5110543,8.6556324
1443,50.1479492,8.6564896
1444,49.5402676,8.6573524
1445,51.2817016,8.6587488
1446,49.4749151,8.6588775
1447,49.4061345,8.659385
1448,50.183242,8.6597783
1449,48.9021665,8.6611488
1450,47.8199174,8.6613007
1451,50.1514914,8.6622414
1452,50.0910092,8.6623059
1453,50.1518764,8.6626508
1454,50.1471181,8.6627073
1455,51.0214429,8.6628128
1456,48.3418262,8.6637068
1457,48.8896241,8.665013
1458,50.1440162,8.6688847
1459,50.1218211,8.6689778
1460,50.098471,8.6691133
1461,49.395732,8.6692961
1462,53.8289947,8.6701129
1463,50.42836,8.6731323
1464,49.4086884,8.6743845
1465,48.8716318,8.6781726
1466,49.2898324,8.6785981
1467,50.1385162,8.6791569
1468,50.436498,8.6809323
1469,49.4042825,8.682457
1470,50.4197772,8.6837739
1471,53.8470466,8.6854975
1472,49.3673934,8.6863409
1473,48.4423456,8.6864486
1474,48.8964345,8.6866125
1475,53.4825493,8.6869105
1476,50.4300539,8.687406
1477,49.0380269,8.6876064
1478,50.4308091,8.6877726
1479,53.0210098,8.6878592
1480,49.3988461,8.6898765
1481,50.0897951,8.6907584
1482,52.1349286,8.6919424
1483,48.8891484,8.6924591
1484,50.3575795,8.6942224
1485,50.129888,8.6943175
1486,50.3556283,8.6947136
1487,50.0580396,8.6954117
1488,50.1336821,8.69599
1489,52.3018946,8.6960108
1490,50.1024078,8.6960316
1491,48.8937932,8.6963416
1492,48.8906606,8.697183
1493,48.4573649,8.6975366
1494,50.112688,8.7000112
1495,49.2750684,8.7015233
1496,49.2694106,8.7017283
1497,53.1730957,8.7037814
1498,53.0012104,8.7049296
1499,52.9959983,8.7050444
1500,49.830097,8.7060157
1501,51.7431968,8.7064379
1502,49.0330127,8.7064885
1503,53.18528,8.7065082
1504,48.4354114,8.7066078
1505,51.7428051,8.7076601
1506,53.1807987,8.7085631
1507,52.9462337,8.7109893
1508,48.9050808,8.7120576
1509,53.0878244,8.7122666
1510,53.0490406,8.7131721
1511,53.048316,8.7133842
1512,51.7091425,8.7146086
1513,53.0867857,8.7151604
1514,51.6875198,8.7154562
1515,48.912948,8.7157818
1516,51.5672389,8.7159939
1517,51.575471,8.7165308
1518,49.033809,8.7168635
1519,51.7078314,8.7179739
1520,51.6870875,8.7180162
1521,47.9348268,8.7192142
1522,51.5792822,8.7208734
1523,50.1139859,8.721053
1524,51.6832881,8.7210577
1525,50.7021863,8.7216833
1526,48.3862917,8.7226287
1527,50.1235194,8.7233659
1528,52.0788756,8.7247657
1529,48.5341701,8.7253683
1530,48.8982679,8.7255867
1531,53.1776976,8.7257366
1532,49.590899,8.7291736
1533,48.9005369,8.7297118
1534,48.7437882,8.730086
1535,51.6979664,8.732272
1536,50.1155451,8.7322725
1537,53.8499905,8.732908
1538,52.2001886,8.7344687
1539,49.0497321,8.734514
1540,50.1862362,8.7347931
1541,47.7397069,8.7356322
1542,48.079311,8.7356392
1543,49.2481467,8.735682
1544,49.9803473,8.736353
1545,49.8650669,8.7388303
1546,48.90649,8.740613
1547,49.7144149,8.7424735
1548,50.0601081,8.7435898
1549,49.0545549,8.7442771
1550,50.120939,8.7444566
1551,50.1575187,8.7446971
1552,52.8595085,8.7477875
1553,50.2380175,8.7486491
1554,48.6249833,8.7493229
1555,50.3294262,8.7496809
1556,48.4787866,8.7519116
1557,52.7762091,8.7542209
1558,50.3315884,8.7562373
1559,53.1183781,8.7566946
1560,49.6068271,8.7567919
1561,53.077797,8.7575355
1562,50.7949672,8.7575936
1563,48.709823,8.7585777
1564,48.2080724,8.7592846
1565,49.6300094,8.7601858
1566,52.0237,8.76148
1567,49.0178635,8.7648036
1568,48.708193,8.7657392
1569,51.7034723,8.7666037
1570,50.3302222,8.7684975
1571,49.2329,8.76996
1572,50.0867045,8.7702702
1573,50.8175868,8.7746904
1574,48.6969968,8.7750758
1575,49.64744,8.7753661
1576,53.2148183,8.7785226
1577,50.1026012,8.7791205
1578,49.0814723,8.7794038
1579,48.9231567,8.7799495
1580,52.6863692,8.7832411
1581,50.8469295,8.7840583
1582,53.0877695,8.7844577
1583,50.0997464,8.7849003
1584,50.0989921,8.785591
1585,50.1056847,8.786206
1586,47.8629989,8.7867423
1587,53.0877372,8.7876506
1588,47.7365429,8.7881488
1589,51.995026,8.7895484
1590,54.3296924,8.7897578
1591,51.9897533,8.7907083
1592,52.9762619,8.7915723
1593,50.3549352,8.791823
1594,47.7611058,8.7923321
1595,50.0964231,8.7923385
1596,47.8556293,8.7930536
1597,50.0135166,8.7942736
1598,50.0133153,8.7944755
1599,49.6635094,8.7968594
1600,53.1025775,8.7972566
1601,52.2869548,8.798443
1602,53.0553686,8.7998152
1603,49.3966161,8.8017777
1604,48.9336828,8.8048932
1605,53.0305731,8.8076472
1606,51.9958331,8.8079056
1607,53.0283135,8.8090322
1608,53.2491892,8.8118347
1609,51.0735373,8.814624
1610,48.3518306,8.8176744
1611,50.596046,8.8177592
1612,50.1201692,8.8179641
1613,53.4360763,8.8186697
1614,52.5980919,8.823141
1615,47.9740469,8.8231798
1616,52.9278,8.82368
1617,49.8072947,8.8250777
1618,50.1196389,8.8253459
1619,53.0842524,8.8257667
1620,49.2431133,8.8266598
1621,52.9117118,8.828624
1622,50.0625587,8.8299828
1623,49.9710494,8.8312484
1624,53.0407965,8.8316212
1625,50.5049467,8.8324777
1626,49.8318355,8.8339567
1627,50.8827067,8.8353338
1628,48.8357448,8.8395564
1629,51.4555873,8.8404574
1630,50.1246072,8.8420795
1631,53.0669735,8.8443672
1632,48.9465275,8.8464307
1633,49.9090747,8.8490547
1634,51.7219593,8.8503948
1635,54.782057,8.8517907
1636,47.9293788,8.8519214
1637,48.2643215,8.8525441
1638,50.4951107,8.8547069
1639,51.9535841,8.8561562
1640,49.2510954,8.8614115
1641,53.0710616,8.8625746
1642,47.9385421,8.864151
1643,53.0251808,8.8646976
1644,52.1682778,8.8661458
1645,53.0818535,8.8664639
1646,50.3207169,8.8667196
1647,53.0687871,8.8669997
1648,49.2508986,8.8679164
1649,49.7224567,8.8680675
1650,54.135317,8.8682462
1651,52.1739177,8.8684263
1652,53.0632017,8.8713323
1653,48.5996956,8.8717126
1654,52.2101572,8.8723952
1655,53.052492,8.8773225
1656,53.0826966,8.8780874
1657,48.5914604,8.8783395
1658,49.2434376,8.8816971
1659,52.8605379,8.8823406
1660,53.0402163,8.8843489
1661,52.2191746,8.8844946
1662,53.3231812,8.8876507
1663,51.9515341,8.8892244
1664,49.2429977,8.8919506
1665,49.2411504,8.892272
1666,49.2419473,8.8931147
1667,52.0350257,8.893377
1668,52.4920489,8.8935338
1669,48.6208487,8.8948232
1670,50.622364,8.895337
1671,50.6236448,8.8955268
1672,50.1118398,8.896079
1673,50.0195078,8.8962771
1674,52.288776,8.8986562
1675,52.2930745,8.9013576
1676,51.6164507,8.9015898
1677,52.2831328,8.9023523
1678,50.1225655,8.9038657
1679,48.6155502,8.9048446
1680,51.6165193,8.9055435
1681,50.055456,8.9065324
1682,50.1460119,8.9088735
1683,50.0556637,8.90987
1684,48.953284,8.9109621
1685,48.9537032,8.9113008
1686,53.0604667,8.9113069
1687,50.4722232,8.9126156
1688,48.3200106,8.9127905
1689,50.1382689,8.9128206
1690,49.8727516,8.9150515
1691,52.3113566,8.9155367
1692,50.1277463,8.9174294
1693,50.1296601,8.9217315
1694,52.2395385,8.9251835
1695,48.8110194,8.9273388
1696,49.1373857,8.9280305
1697,53.0588708,8.9299962
1698,48.7607218,8.9316929
1699,52.4425447,8.9329552
1700,50.1282237,8.9331796
1701,51.2562616,8.9340619
1702,50.3304315,8.9346828
1703,51.7388103,8.9387542
1704,50.2848987,8.9406317
1705,48.7679754,8.9442783
1706,48.9405889,8.9461759
1707,53.0577194,8.9482879
1708,48.4793589,8.9502999
1709,52.113202,8.9531646
1710,49.9548592,8.953252
1711,48.6631852,8.9553846
1712,54.6852302,8.9570043
1713,51.3377997,8.959151
1714,52.812183,8.9598597
1715,48.5573631,8.9603132
1716,53.0577831,8.9625129
1717,54.6231101,8.9672023
1718,52.6705627,8.9680034
1719,51.0659097,8.9725411
1720,54.6144411,8.9741069
1721,48.3519513,8.9757529
1722,54.7697323,8.9769756
1723,49.4659768,8.978834
1724,50.3550731,8.9828745
1725,50.4314971,8.9832
1726,48.6865237,8.985816
1727,49.2080427,8.9895864
1728,49.5941369,8.9897339
1729,50.6473673,8.9897756
1730,51.3717125,8.9929476
1731,50.2495509,8.9930931
1732,52.50106,8.99343
1733,54.5892983,8.9938191
1734,52.3740133,8.9948095
1735,50.2495302,8.9952866
1736,51.9877022,8.9974999
1737,49.6855747,8.9997525
1738,49.6783429,8.9997862
1739,47.8456235,9.0008473
1740,48.6829969,9.0015333
1741,51.2467792,9.00196
1742,49.6700022,9.0028767
1743,47.8426067,9.0030701
1744,49.7475283,9.0033429
1745,47.8599167,9.0048633
1746,52.2632984,9.0049863
1747,48.6880512,9.0089782
1748,50.4200097,9.0090217
1749,48.6456882,9.0094183
1750,48.2127295,9.0124116
1751,50.4084314,9.0133761
1752,51.7222148,9.0170695
1753,48.7900217,9.0171325
1754,50.2929832,9.0238338
1755,51.5254234,9.025717
1756,50.6130778,9.027399
1757,50.3412738,9.0302372
1758,48.4960207,9.0309411
1759,53.0193629,9.031158
1760,48.7073575,9.0315426
1761,53.053285,9.0319497
1762,48.7425561,9.0341923
1763,48.205986,9.0368373
1764,52.1650142,9.0410726
1765,51.5265203,9.0450805
1766,50.0490733,9.0460187
1767,50.3520001,9.0479139
1768,50.3303153,9.0481442
1769,51.9481863,9.056825
1770,51.8971213,9.0579679
1771,49.1468729,9.0598207
1772,47.8164481,9.0601411
1773,49.2104113,9.0606178
1774,52.0067456,9.0644503
1775,49.9941027,9.065261
1776,49.9946483,9.0652921
1777,49.9970813,9.0658121
1778,50.2977217,9.0671468
1779,53.0192581,9.06832
1780,53.5497461,9.0692465
1781,47.7194999,9.0722476
1782,51.8346723,9.0722516
1783,49.2124825,9.0766229
1784,49.9607991,9.0806964
1785,54.0900191,9.0812494
1786,48.5162658,9.0849416
1787,54.1621678,9.0870595
1788,49.8493854,9.0897097
1789,53.6282645,9.0900166
1790,49.9851448,9.0906434
1791,51.9396063,9.0912273
1792,54.3722225,9.0912671
1793,54.1778862,9.092277
1794,52.2296263,9.0976042
1795,48.7308708,9.09781
1796,49.3498009,9.0984387
1797,51.9382025,9.0987004
1798,48.2905097,9.1001613
1799,51.9496344,9.1006808
1800,51.8649273,9.1038908
1801,52.4777623,9.1047814
1802,49.3435534,9.1053296
1803,50.8512358,9.1071802
1804,50.284479,9.1083848
1805,50.2828217,9.1084368
1806,49.3286792,9.1096745
1807,50.4956529,9.1132558
1808,54.1974077,9.1150766
1809,49.181497,9.1150795
1810,49.9805065,9.1159939
1811,53.4931058,9.1167763
1812,52.5093651,9.1176734
1813,52.4930979,9.117855
1814,49.1473906,9.1187422
1815,49.3433219,9.1222833
1816,51.1325804,9.1234246
1817,49.9808773,9.1242244
1818,54.1982706,9.1242374
1819,51.4946402,9.1258605
1820,50.2089123,9.128347
1821,51.8090748,9.1286713
1822,47.9971895,9.1287069
1823,49.3452682,9.1302899
1824,51.6023575,9.1310363
1825,49.1806255,9.1313081
1826,49.9805187,9.1322002
1827,52.284305,9.1347212
1828,47.6821977,9.1350938
1829,51.9888825,9.1360848
1830,53.4896128,9.1366493
1831,51.2787385,9.1388881
1832,48.9445476,9.1391494
1833,52.1993744,9.1403148
1834,48.9415994,9.1405311
1835,53.6989463,9.1417208
1836,48.9950922,9.1423824
1837,48.49438,9.1448361
1838,50.9968532,9.1462402
1839,47.677583,9.147042
1840,49.1926192,9.1470684
1841,49.0334898,9.1474816
1842,49.3597191,9.1495816
1843,49.8465325,9.1515582
1844,48.4969552,9.1525522
1845,47.6758565,9.1529206
1846,49.977042,9.1529981
1847,48.8099852,9.1542036
1848,53.4847118,9.1545134
1849,48.8918,9.15575
1850,53.4831074,9.1590921
1851,49.9870639,9.1598626
1852,53.4847708,9.1600151
1853,49.9698631,9.1632283
1854,47.6749926,9.1637894
1855,48.813007,9.1649598
1856,51.7095841,9.1666482
1857,48.6936386,9.1671706
1858,51.0540357,9.1685757
1859,48.7536741,9.1721409
1860,48.8249195,9.1728328
1861,48.7825835,9.1733979
1862,51.3233937,9.1737089
1863,47.7715719,9.1740507
1864,51.7108071,9.1747365
1865,49.1553537,9.1762934
1866,53.0877475,9.1765678
1867,48.8111942,9.1765741
1868,48.8152477,9.1770151
1869,53.0904543,9.1779641
1870,48.8127384,9.1796214
1871,52.9990683,9.180221
1872,49.7383824,9.1804088
1873,48.2521658,9.180442
1874,52.9995681,9.1819048
1875,48.7936471,9.1823157
1876,49.1451749,9.18539
1877,50.1949666,9.1857097
1878,48.4939955,9.1883807
1879,48.9023525,9.1903885
1880,52.3117186,9.1919632
1881,48.7892933,9.1927167
1882,50.1953078,9.1930318
1883,48.0758542,9.1935197
1884,48.8075011,9.1936786
1885,48.5332965,9.1963564
1886,49.141595,9.1964085
1887,48.4917759,9.1981337
1888,48.6929656,9.198638
1889,48.6929625,9.1997397
1890,51.0093522,9.2002889
1891,48.4922811,9.2029699
1892,49.1699087,9.2111339
1893,51.0653487,9.2120746
1894,49.1548767,9.2131005
1895,53.3750064,9.2152773
1896,49.2193152,9.2153331
1897,53.70884,9.21559
1898,49.1492722,9.2158606
1899,49.1351712,9.2161485
1900,48.5014068,9.2161792
1901,48.4984128,9.2165725
1902,49.1698806,9.2190356
1903,52.7707783,9.219056
1904,49.1806084,9.2193732
1905,52.6338278,9.2202255
1906,48.5078684,9.2203138
1907,50.0060196,9.2211178
1908,48.5046893,9.2216116
1909,49.1736473,9.2216196
1910,48.6598635,9.2217038
1911,49.1722317,9.2218081
1912,52.2235746,9.223125
1913,49.1549065,9.2241758
1914,49.1562897,9.2242236
1915,52.6677943,9.2242249
1916,48.0899767,9.2252301
1917,49.1420229,9.2256548
1918,49.1310021,9.2258226
1919,53.1126703,9.2268093
1920,49.1409959,9.2293705
1921,52.225175,9.2295249
1922,48.7814349,9.2297513
1923,49.1957761,9.2298074
1924,49.1403283,9.2299626
1925,48.0882065,9.2303154
1926,53.1136367,9.2315471
1927,52.1737539,9.2323644
1928,49.1990559,9.232502
1929,52.9478395,9.2331505
1930,49.1992442,9.233224
1931,52.6895268,9.2340768
1932,52.6589127,9.2345375
1933,50.2091949,9.2346063
1934,47.7238238,9.2346116
1935,52.23121,9.2364226
1936,53.6414738,9.2365126
1937,48.5938766,9.2366481
1938,48.7858747,9.2370361
1939,48.0813446,9.2383182
1940,52.6186777,9.2387196
1941,53.6406893,9.2401029
1942,48.7906639,9.2447356
1943,52.2335919,9.2449913
1944,52.2359154,9.2462732
1945,49.4554184,9.2468814
1946,52.3309398,9.2474665
1947,48.7693368,9.2474934
1948,48.4396342,9.2528103
1949,49.1726275,9.2564872
1950,48.6065073,9.2575491
1951,48.5559151,9.2587805
1952,49.0437071,9.2636365
1953,49.0458168,9.2640053
1954,49.1679345,9.2671625
1955,48.7424361,9.2677251
1956,53.3066512,9.2713329
