BE_NUTS3;FT_ENTF21;NULAGX;FT_I
DE71D;2;2;17
DE71D;2;3;16
DE71D;2;4;13
DE71D;2;5;17
DE71D;2;6;20
DE71D;2;7;33
DE71D;2;8;3
DE71D;2;9;1
DE71D;3;1;1
DE71D;3;2;2
DE71D;3;3;2
DE71D;3;4;2
DE71D;3;5;3
DE71D;3;6;3
DE71D;3;7;5
DE71D;3;8;0
DE71D;3;9;0
DE71D;4;1;0
DE71D;4;2;1
DE71D;4;3;1
DE71D;4;4;1
DE71D;4;5;2
DE71D;4;6;2
DE71D;4;7;3
DE71D;4;8;0
DE71D;4;9;0
DE71D;5;1;0
DE71D;5;2;1
DE71D;5;3;1
DE71D;5;4;1
DE71D;5;5;1
DE71D;5;6;1
DE71D;5;7;2
DE71D;5;8;0
DE71D;5;9;0
DE71D;6;1;0
DE71D;6;2;1
DE71D;6;3;1
DE71D;6;4;1
DE71D;6;5;1
DE71D;6;6;1
DE71D;6;7;1
DE71D;6;8;0
DE71D;6;9;0
DE71D;7;1;0
DE71D;7;2;1
DE71D;7;3;1
DE71D;7;4;0
DE71D;7;5;1
DE71D;7;6;1
DE71D;7;7;1
DE71D;7;8;0
DE71D;7;9;0
DE71D;8;1;0
DE71D;8;2;0
DE71D;8;3;0
DE71D;8;4;0
DE71D;8;5;0
DE71D;8;6;0
DE71D;8;7;1
DE71D;8;8;0
DE71D;8;9;0
DE71D;9;1;0
DE71D;9;2;0
DE71D;9;3;0
DE71D;9;4;0
DE71D;9;5;0
DE71D;9;6;0
DE71D;9;7;1
DE71D;9;8;0
DE71D;9;9;0
DE71D;10;1;0
DE71D;10;2;0
DE71D;10;3;0
DE71D;10;4;0
DE71D;10;5;0
DE71D;10;6;0
DE71D;10;7;1
DE71D;10;8;0
DE71D;10;9;0
DE71D;11;1;0
DE71D;11;2;0
DE71D;11;3;0
DE71D;11;4;0
DE71D;11;5;0
DE71D;11;6;0
DE71D;11;7;0
DE71D;11;8;0
DE71D;11;9;0
DE71D;12;1;0
DE71D;12;2;0
DE71D;12;3;0
DE71D;12;4;0
DE71D;12;5;0
DE71D;12;6;0
DE71D;12;7;0
DE71D;12;8;0
DE71D;12;9;0
DE71D;13;1;0
DE71D;13;2;0
DE71D;13;3;0
DE71D;13;4;0
DE71D;13;5;0
DE71D;13;6;0
DE71D;13;7;0
DE71D;13;8;0
DE71D;13;9;0
DE71D;14;1;0
DE71D;14;2;0
DE71D;14;3;0
DE71D;14;4;0
DE71D;14;5;0
DE71D;14;6;0
DE71D;14;7;0
DE71D;14;8;0
DE71D;14;9;0
DE71D;15;1;0
DE71D;15;2;0
DE71D;15;3;0
DE71D;15;4;0
DE71D;15;5;0
DE71D;15;6;0
DE71D;15;7;0
DE71D;15;8;0
DE71D;15;9;0
DE71D;16;1;0
DE71D;16;2;0
DE71D;16;3;0
DE71D;16;4;0
DE71D;16;5;0
DE71D;16;6;0
DE71D;16;7;0
DE71D;16;8;0
DE71D;16;9;0
DE71D;17;1;0
DE71D;17;2;0
DE71D;17;3;0
DE71D;17;4;0
DE71D;17;5;0
DE71D;17;6;0
DE71D;17;7;0
DE71D;17;8;0
DE71D;17;9;0
DE71D;18;1;0
DE71D;18;2;0
DE71D;18;3;0
DE71D;18;4;0
DE71D;18;5;0
DE71D;18;6;0
DE71D;18;7;0
DE71D;18;8;0
DE71D;18;9;0
DE71D;19;1;0
DE71D;19;2;0
DE71D;19;3;0
DE71D;19;4;0
DE71D;19;5;0
DE71D;19;6;0
DE71D;19;7;0
DE71D;19;8;0
DE71D;19;9;0
DE71D;20;1;0
DE71D;20;2;0
DE71D;20;3;0
DE71D;20;4;0
DE71D;20;5;0
DE71D;20;6;0
DE71D;20;7;0
DE71D;20;8;0
DE71D;20;9;0
DE71D;21;1;0
DE71D;21;2;0
DE71D;21;3;0
DE71D;21;4;0
DE71D;21;5;0
DE71D;21;6;0
DE71D;21;7;0
DE71D;21;8;0
DE71D;21;9;0
DE71E;1;1;48
DE71E;1;2;151
DE71E;1;3;145
DE71E;1;4;121
DE71E;1;5;157
DE71E;1;6;178
DE71E;1;7;298
DE71E;1;8;23
DE71E;1;9;7
DE71E;2;1;25
DE71E;2;2;78
DE71E;2;3;76
DE71E;2;4;63
DE71E;2;5;81
DE71E;2;6;93
DE71E;2;7;155
DE71E;2;8;12
DE71E;2;9;3
DE71E;3;1;4
DE71E;3;2;13
DE71E;3;3;13
DE71E;3;4;10
DE71E;3;5;13
DE71E;3;6;15
DE71E;3;7;26
DE71E;3;8;2
DE71E;3;9;1
DE71E;4;1;3
DE71E;4;2;8
DE71E;4;3;8
DE71E;4;4;7
DE71E;4;5;9
DE71E;4;6;10
DE71E;4;7;17
DE71E;4;8;1
DE71E;4;9;0
DE71E;5;1;2
DE71E;5;2;5
DE71E;5;3;5
DE71E;5;4;4
DE71E;5;5;6
DE71E;5;6;6
DE71E;5;7;11
DE71E;5;8;1
DE71E;5;9;0
DE71E;6;1;1
DE71E;6;2;4
DE71E;6;3;4
DE71E;6;4;3
DE71E;6;5;4
DE71E;6;6;5
DE71E;6;7;8
DE71E;6;8;1
DE71E;6;9;0
DE71E;7;1;1
DE71E;7;2;3
DE71E;7;3;3
DE71E;7;4;2
DE71E;7;5;3
DE71E;7;6;3
DE71E;7;7;5
DE71E;7;8;0
DE71E;7;9;0
DE71E;8;1;1
DE71E;8;2;2
DE71E;8;3;2
DE71E;8;4;1
DE71E;8;5;2
DE71E;8;6;2
DE71E;8;7;3
DE71E;8;8;0
DE71E;8;9;0
DE71E;9;1;0
DE71E;9;2;1
DE71E;9;3;1
DE71E;9;4;1
DE71E;9;5;1
DE71E;9;6;2
DE71E;9;7;3
DE71E;9;8;0
DE71E;9;9;0
DE71E;10;1;0
DE71E;10;2;1
DE71E;10;3;1
DE71E;10;4;1
DE71E;10;5;1
DE71E;10;6;1
DE71E;10;7;2
DE71E;10;8;0
DE71E;10;9;0
DE71E;11;1;0
DE71E;11;2;1
DE71E;11;3;1
DE71E;11;4;1
DE71E;11;5;1
DE71E;11;6;1
DE71E;11;7;2
DE71E;11;8;0
DE71E;11;9;0
DE71E;12;1;0
DE71E;12;2;1
DE71E;12;3;1
DE71E;12;4;1
DE71E;12;5;1
DE71E;12;6;1
DE71E;12;7;1
DE71E;12;8;0
DE71E;12;9;0
DE71E;13;1;0
DE71E;13;2;1
DE71E;13;3;1
DE71E;13;4;0
DE71E;13;5;1
DE71E;13;6;1
DE71E;13;7;1
DE71E;13;8;0
DE71E;13;9;0
DE71E;14;1;0
DE71E;14;2;0
DE71E;14;3;0
DE71E;14;4;0
DE71E;14;5;0
DE71E;14;6;0
DE71E;14;7;1
DE71E;14;8;0
DE71E;14;9;0
DE71E;15;1;0
DE71E;15;2;0
DE71E;15;3;0
DE71E;15;4;0
DE71E;15;5;0
DE71E;15;6;0
DE71E;15;7;1
DE71E;15;8;0
DE71E;15;9;0
DE71E;16;1;0
DE71E;16;2;0
DE71E;16;3;0
DE71E;16;4;0
DE71E;16;5;0
DE71E;16;6;0
DE71E;16;7;0
DE71E;16;8;0
DE71E;16;9;0
DE71E;17;1;0
DE71E;17;2;0
DE71E;17;3;0
DE71E;17;4;0
DE71E;17;5;0
DE71E;17;6;0
DE71E;17;7;0
DE71E;17;8;0
DE71E;17;9;0
DE71E;18;1;0
DE71E;18;2;0
DE71E;18;3;0
DE71E;18;4;0
DE71E;18;5;0
DE71E;18;6;0
DE71E;18;7;0
DE71E;18;8;0
DE71E;18;9;0
DE71E;19;1;0
DE71E;19;2;0
DE71E;19;3;0
DE71E;19;4;0
DE71E;19;5;0
DE71E;19;6;0
DE71E;19;7;0
DE71E;19;8;0
DE71E;19;9;0
DE71E;20;1;0
DE71E;20;2;0
DE71E;20;3;0
DE71E;20;4;0
DE71E;20;5;0
DE71E;20;6;0
DE71E;20;7;0
DE71E;20;8;0
DE71E;20;9;0
DE71E;21;1;0
DE71E;21;2;0
DE71E;21;3;0
DE71E;21;4;0
DE71E;21;5;0
DE71E;21;6;0
DE71E;21;7;1
DE71E;21;8;0
DE71E;21;9;0
DE721;1;1;41
DE721;1;2;130
DE721;1;3;126
DE721;1;4;105
DE721;1;5;136
DE721;1;6;154
DE721;1;7;258
DE721;1;8;20
DE721;1;9;6
DE721;2;1;28
DE721;2;2;89
DE721;2;3;86
DE721;2;4;71
DE721;2;5;92
DE721;2;6;105
DE721;2;7;176
DE721;2;8;14
DE721;2;9;4
DE721;3;1;6
DE721;3;2;19
DE721;3;3;19
DE721;3;4;15
DE721;3;5;20
DE721;3;6;23
DE721;3;7;38
DE721;3;8;3
DE721;3;9;1
DE721;4;1;4
DE721;4;2;12
DE721;4;3;12
DE721;4;4;10
DE721;4;5;13
DE721;4;6;15
DE721;4;7;25
DE721;4;8;2
DE721;4;9;1
DE721;5;1;3
DE721;5;2;8
DE721;5;3;8
DE721;5;4;7
DE721;5;5;8
DE721;5;6;10
DE721;5;7;16
DE721;5;8;1
DE721;5;9;0
DE721;6;1;2
DE721;6;2;6
DE721;6;3;6
DE721;6;4;5
DE721;6;5;6
DE721;6;6;7
DE721;6;7;12
DE721;6;8;1
DE721;6;9;0
DE721;7;1;1
DE721;7;2;4
DE721;7;3;4
DE721;7;4;3
DE721;7;5;4
DE721;7;6;5
DE721;7;7;8
DE721;7;8;1
DE721;7;9;0
DE721;8;1;1
DE721;8;2;3
DE721;8;3;2
DE721;8;4;2
DE721;8;5;3
DE721;8;6;3
DE721;8;7;5
DE721;8;8;0
DE721;8;9;0
DE721;9;1;1
DE721;9;2;2
DE721;9;3;2
DE721;9;4;2
DE721;9;5;2
DE721;9;6;2
DE721;9;7;4
DE721;9;8;0
DE721;9;9;0
DE721;10;1;1
DE721;10;2;2
DE721;10;3;2
DE721;10;4;1
DE721;10;5;2
DE721;10;6;2
DE721;10;7;3
DE721;10;8;0
DE721;10;9;0
DE721;11;1;0
DE721;11;2;1
DE721;11;3;1
DE721;11;4;1
DE721;11;5;1
DE721;11;6;2
DE721;11;7;3
DE721;11;8;0
DE721;11;9;0
DE721;12;1;0
DE721;12;2;1
DE721;12;3;1
DE721;12;4;1
DE721;12;5;1
DE721;12;6;1
DE721;12;7;2
DE721;12;8;0
DE721;12;9;0
DE721;13;1;0
DE721;13;2;1
DE721;13;3;1
DE721;13;4;1
DE721;13;5;1
DE721;13;6;1
DE721;13;7;2
DE721;13;8;0
DE721;13;9;0
DE721;14;1;0
DE721;14;2;1
DE721;14;3;1
DE721;14;4;0
DE721;14;5;1
DE721;14;6;1
DE721;14;7;1
DE721;14;8;0
DE721;14;9;0
DE721;15;1;0
DE721;15;2;0
DE721;15;3;0
DE721;15;4;0
DE721;15;5;0
DE721;15;6;0
DE721;15;7;1
DE721;15;8;0
DE721;15;9;0
DE721;16;1;0
DE721;16;2;0
DE721;16;3;0
DE721;16;4;0
DE721;16;5;0
DE721;16;6;0
DE721;16;7;1
DE721;16;8;0
DE721;16;9;0
DE721;17;1;0
DE721;17;2;0
DE721;17;3;0
DE721;17;4;0
DE721;17;5;0
DE721;17;6;0
DE721;17;7;0
DE721;17;8;0
DE721;17;9;0
DE721;18;1;0
DE721;18;2;0
DE721;18;3;0
DE721;18;4;0
DE721;18;5;0
DE721;18;6;0
DE721;18;7;0
DE721;18;8;0
DE721;18;9;0
DE721;19;1;0
DE721;19;2;0
DE721;19;3;0
DE721;19;4;0
DE721;19;5;0
DE721;19;6;0
DE721;19;7;0
DE721;19;8;0
DE721;19;9;0
DE721;20;1;0
DE721;20;2;0
DE721;20;3;0
DE721;20;4;0
DE721;20;5;0
DE721;20;6;0
DE721;20;7;0
DE721;20;8;0
DE721;20;9;0
DE721;21;1;0
DE721;21;2;0
DE721;21;3;0
DE721;21;4;0
DE721;21;5;0
DE721;21;6;0
DE721;21;7;1
DE721;21;8;0
DE721;21;9;0
DE722;1;1;60
DE722;1;2;189
DE722;1;3;182
DE722;1;4;152
DE722;1;5;197
DE722;1;6;223
DE722;1;7;374
DE722;1;8;29
DE722;1;9;8
DE722;2;1;23
DE722;2;2;74
DE722;2;3;71
DE722;2;4;60
DE722;2;5;77
DE722;2;6;88
DE722;2;7;147
DE722;2;8;11
DE722;2;9;3
DE722;3;1;5
DE722;3;2;16
DE722;3;3;15
DE722;3;4;13
DE722;3;5;16
DE722;3;6;19
DE722;3;7;31
DE722;3;8;2
DE722;3;9;1
DE722;4;1;3
DE722;4;2;10
DE722;4;3;10
DE722;4;4;8
DE722;4;5;11
DE722;4;6;12
DE722;4;7;20
DE722;4;8;2
DE722;4;9;0
DE722;5;1;2
DE722;5;2;7
DE722;5;3;6
DE722;5;4;5
DE722;5;5;7
DE722;5;6;8
DE722;5;7;13
DE722;5;8;1
DE722;5;9;0
DE722;6;1;2
DE722;6;2;5
DE722;6;3;5
DE722;6;4;4
DE722;6;5;5
DE722;6;6;6
DE722;6;7;10
DE722;6;8;1
DE722;6;9;0
DE722;7;1;1
DE722;7;2;3
DE722;7;3;3
DE722;7;4;3
DE722;7;5;3
DE722;7;6;4
DE722;7;7;7
DE722;7;8;1
DE722;7;9;0
DE722;8;1;1
DE722;8;2;2
DE722;8;3;2
DE722;8;4;2
DE722;8;5;2
DE722;8;6;3
DE722;8;7;4
DE722;8;8;0
DE722;8;9;0
DE722;9;1;1
DE722;9;2;2
DE722;9;3;2
DE722;9;4;1
DE722;9;5;2
DE722;9;6;2
DE722;9;7;3
DE722;9;8;0
DE722;9;9;0
DE722;10;1;0
DE722;10;2;1
DE722;10;3;1
DE722;10;4;1
DE722;10;5;1
DE722;10;6;2
DE722;10;7;3
DE722;10;8;0
DE722;10;9;0
DE722;11;1;0
DE722;11;2;1
DE722;11;3;1
DE722;11;4;1
DE722;11;5;1
DE722;11;6;1
DE722;11;7;2
DE722;11;8;0
DE722;11;9;0
DE722;12;1;0
DE722;12;2;1
DE722;12;3;1
DE722;12;4;1
DE722;12;5;1
DE722;12;6;1
DE722;12;7;2
DE722;12;8;0
DE722;12;9;0
DE722;13;1;0
DE722;13;2;1
DE722;13;3;1
DE722;13;4;1
DE722;13;5;1
DE722;13;6;1
DE722;13;7;1
DE722;13;8;0
DE722;13;9;0
DE722;14;1;0
DE722;14;2;0
DE722;14;3;0
DE722;14;4;0
DE722;14;5;0
DE722;14;6;0
DE722;14;7;1
DE722;14;8;0
DE722;14;9;0
DE722;15;1;0
DE722;15;2;0
DE722;15;3;0
DE722;15;4;0
DE722;15;5;0
DE722;15;6;0
DE722;15;7;1
DE722;15;8;0
DE722;15;9;0
DE722;16;1;0
DE722;16;2;0
DE722;16;3;0
DE722;16;4;0
DE722;16;5;0
DE722;16;6;0
DE722;16;7;0
DE722;16;8;0
DE722;16;9;0
DE722;17;1;0
DE722;17;2;0
DE722;17;3;0
DE722;17;4;0
DE722;17;5;0
DE722;17;6;0
DE722;17;7;0
DE722;17;8;0
DE722;17;9;0
DE722;18;1;0
DE722;18;2;0
DE722;18;3;0
DE722;18;4;0
DE722;18;5;0
DE722;18;6;0
DE722;18;7;0
DE722;18;8;0
DE722;18;9;0
DE722;19;1;0
DE722;19;2;0
DE722;19;3;0
DE722;19;4;0
DE722;19;5;0
DE722;19;6;0
DE722;19;7;0
DE722;19;8;0
DE722;19;9;0
DE722;20;1;0
DE722;20;2;0
DE722;20;3;0
DE722;20;4;0
DE722;20;5;0
DE722;20;6;0
DE722;20;7;0
DE722;20;8;0
DE722;20;9;0
DE722;21;1;0
DE722;21;2;0
DE722;21;3;0
DE722;21;4;0
DE722;21;5;0
DE722;21;6;0
DE722;21;7;1
DE722;21;8;0
DE722;21;9;0
DE723;1;1;28
DE723;1;2;88
DE723;1;3;85
DE723;1;4;71
DE723;1;5;91
DE723;1;6;104
DE723;1;7;174
DE723;1;8;13
DE723;1;9;4
DE723;2;1;13
DE723;2;2;41
DE723;2;3;40
DE723;2;4;33
DE723;2;5;43
DE723;2;6;49
DE723;2;7;82
DE723;2;8;6
DE723;2;9;2
DE723;3;1;3
DE723;3;2;10
DE723;3;3;10
DE723;3;4;8
DE723;3;5;10
DE723;3;6;12
DE723;3;7;20
DE723;3;8;2
DE723;3;9;0
DE723;4;1;2
DE723;4;2;7
DE723;4;3;6
DE723;4;4;5
DE723;4;5;7
DE723;4;6;8
DE723;4;7;13
DE723;4;8;1
DE723;4;9;0
DE723;5;1;1
DE723;5;2;4
DE723;5;3;4
DE723;5;4;3
DE723;5;5;4
DE723;5;6;5
DE723;5;7;8
DE723;5;8;1
DE723;5;9;0
DE723;6;1;1
DE723;6;2;3
DE723;6;3;3
DE723;6;4;2
DE723;6;5;3
DE723;6;6;4
DE723;6;7;6
DE723;6;8;0
DE723;6;9;0
DE723;7;1;1
DE723;7;2;2
DE723;7;3;2
DE723;7;4;2
DE723;7;5;2
DE723;7;6;3
DE723;7;7;4
DE723;7;8;0
DE723;7;9;0
DE723;8;1;0
DE723;8;2;1
DE723;8;3;1
DE723;8;4;1
DE723;8;5;1
DE723;8;6;2
DE723;8;7;3
DE723;8;8;0
DE723;8;9;0
DE723;9;1;0
DE723;9;2;1
DE723;9;3;1
DE723;9;4;1
DE723;9;5;1
DE723;9;6;1
DE723;9;7;2
DE723;9;8;0
DE723;9;9;0
DE723;10;1;0
DE723;10;2;1
DE723;10;3;1
DE723;10;4;1
DE723;10;5;1
DE723;10;6;1
DE723;10;7;2
DE723;10;8;0
DE723;10;9;0
DE723;11;1;0
DE723;11;2;1
DE723;11;3;1
DE723;11;4;1
DE723;11;5;1
DE723;11;6;1
DE723;11;7;1
DE723;11;8;0
DE723;11;9;0
DE723;12;1;0
DE723;12;2;1
DE723;12;3;1
DE723;12;4;0
DE723;12;5;1
DE723;12;6;1
DE723;12;7;1
DE723;12;8;0
DE723;12;9;0
DE723;13;1;0
DE723;13;2;0
DE723;13;3;0
DE723;13;4;0
DE723;13;5;0
DE723;13;6;0
DE723;13;7;1
DE723;13;8;0
DE723;13;9;0
DE723;14;1;0
DE723;14;2;0
DE723;14;3;0
DE723;14;4;0
DE723;14;5;0
DE723;14;6;0
DE723;14;7;1
DE723;14;8;0
DE723;14;9;0
DE723;15;1;0
DE723;15;2;0
DE723;15;3;0
DE723;15;4;0
DE723;15;5;0
DE723;15;6;0
DE723;15;7;0
DE723;15;8;0
DE723;15;9;0
DE723;16;1;0
DE723;16;2;0
DE723;16;3;0
DE723;16;4;0
DE723;16;5;0
DE723;16;6;0
DE723;16;7;0
DE723;16;8;0
DE723;16;9;0
DE723;17;1;0
DE723;17;2;0
DE723;17;3;0
DE723;17;4;0
DE723;17;5;0
DE723;17;6;0
DE723;17;7;0
DE723;17;8;0
DE723;17;9;0
DE723;18;1;0
DE723;18;2;0
DE723;18;3;0
DE723;18;4;0
DE723;18;5;0
DE723;18;6;0
DE723;18;7;0
DE723;18;8;0
DE723;18;9;0
DE723;19;1;0
DE723;19;2;0
DE723;19;3;0
DE723;19;4;0
DE723;19;5;0
DE723;19;6;0
DE723;19;7;0
DE723;19;8;0
DE723;19;9;0
DE723;20;1;0
DE723;20;2;0
DE723;20;3;0
DE723;20;4;0
DE723;20;5;0
DE723;20;6;0
DE723;20;7;0
DE723;20;8;0
DE723;20;9;0
DE723;21;1;0
DE723;21;2;0
DE723;21;3;0
DE723;21;4;0
DE723;21;5;0
DE723;21;6;0
DE723;21;7;0
DE723;21;8;0
DE723;21;9;0
DE724;1;1;41
DE724;1;2;131
DE724;1;3;126
DE724;1;4;105
DE724;1;5;136
DE724;1;6;155
DE724;1;7;259
DE724;1;8;20
DE724;1;9;6
DE724;2;1;11
DE724;2;2;35
DE724;2;3;34
DE724;2;4;28
DE724;2;5;36
DE724;2;6;41
DE724;2;7;69
DE724;2;8;5
DE724;2;9;2
DE724;3;1;4
DE724;3;2;12
DE724;3;3;12
DE724;3;4;10
DE724;3;5;13
DE724;3;6;15
DE724;3;7;24
DE724;3;8;2
DE724;3;9;1
DE724;4;1;3
DE724;4;2;8
DE724;4;3;8
DE724;4;4;6
DE724;4;5;8
DE724;4;6;9
DE724;4;7;16
DE724;4;8;1
DE724;4;9;0
DE724;5;1;2
DE724;5;2;5
DE724;5;3;5
DE724;5;4;4
DE724;5;5;5
DE724;5;6;6
DE724;5;7;10
DE724;5;8;1
DE724;5;9;0
DE724;6;1;1
DE724;6;2;4
DE724;6;3;4
DE724;6;4;3
DE724;6;5;4
DE724;6;6;4
DE724;6;7;7
DE724;6;8;1
DE724;6;9;0
DE724;7;1;1
DE724;7;2;3
DE724;7;3;2
DE724;7;4;2
DE724;7;5;3
DE724;7;6;3
DE724;7;7;5
DE724;7;8;0
DE724;7;9;0
DE724;8;1;1
DE724;8;2;2
DE724;8;3;2
DE724;8;4;1
DE724;8;5;2
DE724;8;6;2
DE724;8;7;3
DE724;8;8;0
DE724;8;9;0
DE724;9;1;0
DE724;9;2;1
DE724;9;3;1
DE724;9;4;1
DE724;9;5;1
DE724;9;6;2
DE724;9;7;3
DE724;9;8;0
DE724;9;9;0
DE724;10;1;0
DE724;10;2;1
DE724;10;3;1
DE724;10;4;1
DE724;10;5;1
DE724;10;6;1
DE724;10;7;2
DE724;10;8;0
DE724;10;9;0
DE724;11;1;0
DE724;11;2;1
DE724;11;3;1
DE724;11;4;1
DE724;11;5;1
DE724;11;6;1
DE724;11;7;2
DE724;11;8;0
DE724;11;9;0
DE724;12;1;0
DE724;12;2;1
DE724;12;3;1
DE724;12;4;1
DE724;12;5;1
DE724;12;6;1
DE724;12;7;1
DE724;12;8;0
DE724;12;9;0
DE724;13;1;0
DE724;13;2;1
DE724;13;3;1
DE724;13;4;0
DE724;13;5;1
DE724;13;6;1
DE724;13;7;1
DE724;13;8;0
DE724;13;9;0
DE724;14;1;0
DE724;14;2;0
DE724;14;3;0
DE724;14;4;0
DE724;14;5;0
DE724;14;6;0
DE724;14;7;1
DE724;14;8;0
DE724;14;9;0
DE724;15;1;0
DE724;15;2;0
DE724;15;3;0
DE724;15;4;0
DE724;15;5;0
DE724;15;6;0
DE724;15;7;0
DE724;15;8;0
DE724;15;9;0
DE724;16;1;0
DE724;16;2;0
DE724;16;3;0
DE724;16;4;0
DE724;16;5;0
DE724;16;6;0
DE724;16;7;0
DE724;16;8;0
DE724;16;9;0
DE724;17;1;0
DE724;17;2;0
DE724;17;3;0
DE724;17;4;0
DE724;17;5;0
DE724;17;6;0
DE724;17;7;0
DE724;17;8;0
DE724;17;9;0
DE724;18;1;0
DE724;18;2;0
DE724;18;3;0
DE724;18;4;0
DE724;18;5;0
DE724;18;6;0
DE724;18;7;0
DE724;18;8;0
DE724;18;9;0
DE724;19;1;0
DE724;19;2;0
DE724;19;3;0
DE724;19;4;0
DE724;19;5;0
DE724;19;6;0
DE724;19;7;0
DE724;19;8;0
DE724;19;9;0
DE724;20;1;0
DE724;20;2;0
DE724;20;3;0
DE724;20;4;0
DE724;20;5;0
DE724;20;6;0
DE724;20;7;0
DE724;20;8;0
DE724;20;9;0
DE724;21;1;0
DE724;21;2;0
DE724;21;3;0
DE724;21;4;0
DE724;21;5;0
DE724;21;6;0
DE724;21;7;1
DE724;21;8;0
DE724;21;9;0
DE725;1;1;25
DE725;1;2;78
DE725;1;3;75
DE725;1;4;63
DE725;1;5;81
DE725;1;6;92
DE725;1;7;154
DE725;1;8;12
DE725;1;9;3
DE725;2;1;9
DE725;2;2;30
DE725;2;3;29
DE725;2;4;24
DE725;2;5;31
DE725;2;6;35
DE725;2;7;59
DE725;2;8;5
DE725;2;9;1
DE725;3;1;4
DE725;3;2;13
DE725;3;3;12
DE725;3;4;10
DE725;3;5;13
DE725;3;6;15
DE725;3;7;25
DE725;3;8;2
DE725;3;9;1
DE725;4;1;3
DE725;4;2;8
DE725;4;3;8
DE725;4;4;7
DE725;4;5;9
DE725;4;6;10
DE725;4;7;16
DE725;4;8;1
DE725;4;9;0
DE725;5;1;2
DE725;5;2;5
DE725;5;3;5
DE725;5;4;4
DE725;5;5;6
DE725;5;6;6
DE725;5;7;11
DE725;5;8;1
DE725;5;9;0
DE725;6;1;1
DE725;6;2;4
DE725;6;3;4
DE725;6;4;3
DE725;6;5;4
DE725;6;6;5
DE725;6;7;8
DE725;6;8;1
DE725;6;9;0
DE725;7;1;1
DE725;7;2;3
DE725;7;3;3
DE725;7;4;2
DE725;7;5;3
DE725;7;6;3
DE725;7;7;5
DE725;7;8;0
DE725;7;9;0
DE725;8;1;1
DE725;8;2;2
DE725;8;3;2
DE725;8;4;1
DE725;8;5;2
DE725;8;6;2
DE725;8;7;3
DE725;8;8;0
DE725;8;9;0
DE725;9;1;0
DE725;9;2;1
DE725;9;3;1
DE725;9;4;1
DE725;9;5;1
DE725;9;6;2
DE725;9;7;3
DE725;9;8;0
DE725;9;9;0
DE725;10;1;0
DE725;10;2;1
DE725;10;3;1
DE725;10;4;1
DE725;10;5;1
DE725;10;6;1
DE725;10;7;2
DE725;10;8;0
DE725;10;9;0
DE725;11;1;0
DE725;11;2;1
DE725;11;3;1
DE725;11;4;1
DE725;11;5;1
DE725;11;6;1
DE725;11;7;2
DE725;11;8;0
DE725;11;9;0
DE725;12;1;0
DE725;12;2;1
DE725;12;3;1
DE725;12;4;1
DE725;12;5;1
DE725;12;6;1
DE725;12;7;1
DE725;12;8;0
DE725;12;9;0
DE725;13;1;0
DE725;13;2;1
DE725;13;3;1
DE725;13;4;0
DE725;13;5;1
DE725;13;6;1
DE725;13;7;1
DE725;13;8;0
DE725;13;9;0
DE725;14;1;0
DE725;14;2;0
DE725;14;3;0
DE725;14;4;0
DE725;14;5;0
DE725;14;6;0
DE725;14;7;1
DE725;14;8;0
DE725;14;9;0
DE725;15;1;0
DE725;15;2;0
DE725;15;3;0
DE725;15;4;0
DE725;15;5;0
DE725;15;6;0
DE725;15;7;1
DE725;15;8;0
DE725;15;9;0
DE725;16;1;0
DE725;16;2;0
DE725;16;3;0
DE725;16;4;0
DE725;16;5;0
DE725;16;6;0
DE725;16;7;0
DE725;16;8;0
DE725;16;9;0
DE725;17;1;0
DE725;17;2;0
DE725;17;3;0
DE725;17;4;0
DE725;17;5;0
DE725;17;6;0
DE725;17;7;0
DE725;17;8;0
DE725;17;9;0
DE725;18;1;0
DE725;18;2;0
DE725;18;3;0
DE725;18;4;0
DE725;18;5;0
DE725;18;6;0
DE725;18;7;0
DE725;18;8;0
DE725;18;9;0
DE725;19;1;0
DE725;19;2;0
DE725;19;3;0
DE725;19;4;0
DE725;19;5;0
DE725;19;6;0
DE725;19;7;0
DE725;19;8;0
DE725;19;9;0
DE725;20;1;0
DE725;20;2;0
DE725;20;3;0
DE725;20;4;0
DE725;20;5;0
DE725;20;6;0
DE725;20;7;0
DE725;20;8;0
DE725;20;9;0
DE725;21;1;0
DE725;21;2;0
DE725;21;3;0
DE725;21;4;0
DE725;21;5;0
DE725;21;6;0
DE725;21;7;1
DE725;21;8;0
DE725;21;9;0
DE731;1;1;0
DE731;1;2;0
DE731;1;3;0
DE731;1;4;0
DE731;1;5;0
DE731;1;6;0
DE731;1;7;0
DE731;1;8;0
DE731;1;9;0
DE731;2;1;12
DE731;2;2;37
DE731;2;3;35
DE731;2;4;29
DE731;2;5;38
DE731;2;6;43
DE731;2;7;72
DE731;2;8;6
DE731;2;9;2
DE731;3;1;7
DE731;3;2;22
DE731;3;3;21
DE731;3;4;18
DE731;3;5;23
DE731;3;6;26
DE731;3;7;44
DE731;3;8;3
DE731;3;9;1
DE731;4;1;5
DE731;4;2;14
DE731;4;3;14
DE731;4;4;12
DE731;4;5;15
DE731;4;6;17
DE731;4;7;28
DE731;4;8;2
DE731;4;9;1
DE731;5;1;3
DE731;5;2;9
DE731;5;3;9
DE731;5;4;8
DE731;5;5;10
DE731;5;6;11
DE731;5;7;19
DE731;5;8;1
DE731;5;9;0
DE731;6;1;2
DE731;6;2;7
